,Unnamed: 0,date,t_bett,t_motor,t_spindle,DRZ2,M8,M121,M127,M7,given2model,welle_z,welle_z_iterpolated
4291,4291,2022-12-10 08:06:49.641,21.9,22.64,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.001182,-0.0010700000000000002
4292,4292,2022-12-10 08:06:54.701,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.001182,-0.0010140000000000001
4293,4293,2022-12-10 08:06:59.785,21.9,22.63,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.0009580000000000001
4294,4294,2022-12-10 08:07:04.865,21.9,22.61,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.0009020000000000001
4295,4295,2022-12-10 08:07:09.881,21.9,22.6,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.0008460000000000002
4296,4296,2022-12-10 08:07:14.914,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.0007900000000000001
4297,4297,2022-12-10 08:07:19.961,21.9,22.62,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.0007340000000000001
4298,4298,2022-12-10 08:07:25.030,22.0,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.0006780000000000001
4299,4299,2022-12-10 08:07:30.091,21.9,22.61,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.0006220000000000002
4300,4300,2022-12-10 08:07:35.156,21.9,22.61,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.0005660000000000001
4301,4301,2022-12-10 08:07:40.211,21.9,22.62,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.0005100000000000001
4302,4302,2022-12-10 08:07:45.221,21.9,22.65,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.0004540000000000001
4303,4303,2022-12-10 08:07:50.260,21.9,22.7,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001182,-0.00039800000000000013
4304,4304,2022-12-10 08:07:53.498,21.9,22.66,21.7,50.1251220703125,0.0,0.0,0.0,0.0,True,-0.000342,-0.000342
4305,4305,2022-12-10 08:07:55.322,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.00045853333333333333
4306,4306,2022-12-10 08:08:00.394,21.9,22.6,21.6,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0005750666666666667
4307,4307,2022-12-10 08:08:05.408,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0006916
4308,4308,2022-12-10 08:08:10.431,21.9,22.62,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0008081333333333333
4309,4309,2022-12-10 08:08:15.474,21.9,22.65,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0009246666666666667
4310,4310,2022-12-10 08:08:20.512,21.9,22.64,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0010412
4311,4311,2022-12-10 08:08:25.561,21.9,22.7,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0011577333333333334
4312,4312,2022-12-10 08:08:30.613,21.9,22.69,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0012742666666666666
4313,4313,2022-12-10 08:08:35.658,21.9,22.61,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0013908
4314,4314,2022-12-10 08:08:40.692,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0015073333333333334
4315,4315,2022-12-10 08:08:45.734,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0016238666666666666
4316,4316,2022-12-10 08:08:50.796,22.0,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0017404
4317,4317,2022-12-10 08:08:55.843,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0018569333333333332
4318,4318,2022-12-10 08:09:00.885,21.9,22.62,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000342,-0.0019734666666666664
4319,4319,2022-12-10 08:09:03.479,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,True,-0.00209,-0.00209
4320,4320,2022-12-10 08:09:05.955,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0020034
4321,4321,2022-12-10 08:09:10.963,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0019167999999999998
4322,4322,2022-12-10 08:09:15.980,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0018302
4323,4323,2022-12-10 08:09:21.009,21.9,22.6,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0017435999999999999
4324,4324,2022-12-10 08:09:26.050,21.9,22.61,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0016569999999999998
4325,4325,2022-12-10 08:09:31.084,21.9,22.6,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0015704
4326,4326,2022-12-10 08:09:36.139,21.9,22.6,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0014838
4327,4327,2022-12-10 08:09:41.163,21.9,22.61,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0013972
4328,4328,2022-12-10 08:09:46.220,21.9,22.6,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0013105999999999999
4329,4329,2022-12-10 08:09:51.263,21.9,22.64,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0012239999999999998
4330,4330,2022-12-10 08:09:56.303,21.9,22.6,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0011374
4331,4331,2022-12-10 08:10:01.320,21.9,22.62,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0010508
4332,4332,2022-12-10 08:10:06.384,21.9,22.62,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0009641999999999999
4333,4333,2022-12-10 08:10:11.423,21.9,22.6,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.00209,-0.0008776000000000001
4334,4334,2022-12-10 08:10:13.788,21.9,22.6,21.8,50.067901611328125,0.0,0.0,0.0,0.0,True,-0.000791,-0.000791
4335,4335,2022-12-10 08:10:16.454,21.9,22.6,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0008150666666666667
4336,4336,2022-12-10 08:10:21.483,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0008391333333333334
4337,4337,2022-12-10 08:10:26.490,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0008632000000000001
4338,4338,2022-12-10 08:10:31.547,21.9,22.61,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0008872666666666667
4339,4339,2022-12-10 08:10:36.603,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0009113333333333333
4340,4340,2022-12-10 08:10:41.638,21.9,22.67,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0009354000000000001
4341,4341,2022-12-10 08:10:46.673,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0009594666666666667
4342,4342,2022-12-10 08:10:51.762,21.9,22.65,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0009835333333333334
4343,4343,2022-12-10 08:10:56.776,21.9,22.61,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0010076
4344,4344,2022-12-10 08:11:01.856,21.9,22.64,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0010316666666666666
4345,4345,2022-12-10 08:11:06.870,21.9,22.63,21.6,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0010557333333333333
4346,4346,2022-12-10 08:11:11.934,21.9,22.6,21.6,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0010798000000000001
4347,4347,2022-12-10 08:11:16.956,21.9,22.6,21.6,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0011038666666666668
4348,4348,2022-12-10 08:11:22.010,21.9,22.6,21.6,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.000791,-0.0011279333333333334
4349,4349,2022-12-10 08:11:23.665,21.9,22.62,21.6,50.1251220703125,0.0,0.0,0.0,0.0,True,-0.001152,-0.001152
4350,4350,2022-12-10 08:11:27.034,21.9,22.6,21.6,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0011585333333333334
4351,4351,2022-12-10 08:11:32.040,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0011650666666666667
4352,4352,2022-12-10 08:11:37.057,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0011716
4353,4353,2022-12-10 08:11:42.136,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0011781333333333334
4354,4354,2022-12-10 08:11:47.152,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0011846666666666668
4355,4355,2022-12-10 08:11:52.155,21.9,22.62,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0011912000000000001
4356,4356,2022-12-10 08:11:57.168,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0011977333333333335
4357,4357,2022-12-10 08:12:02.197,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0012042666666666666
4358,4358,2022-12-10 08:12:07.235,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0012108
4359,4359,2022-12-10 08:12:12.318,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0012173333333333333
4360,4360,2022-12-10 08:12:17.340,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0012238666666666666
4361,4361,2022-12-10 08:12:22.379,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0012304
4362,4362,2022-12-10 08:12:27.383,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0012369333333333333
4363,4363,2022-12-10 08:12:32.459,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.001152,-0.0012434666666666667
4364,4364,2022-12-10 08:12:33.688,21.9,22.6,21.7,50.1251220703125,0.0,0.0,0.0,0.0,True,-0.00125,-0.00125
4365,4365,2022-12-10 08:12:37.473,21.9,22.59,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.00125,-0.0011790666666666666
4366,4366,2022-12-10 08:12:42.524,21.9,22.6,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.00125,-0.0011081333333333335
4367,4367,2022-12-10 08:12:47.596,21.9,22.59,21.8,50.1251220703125,0.0,0.0,0.0,0.0,False,-0.00125,-0.0010372
4368,4368,2022-12-10 08:12:52.655,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.0009662666666666667
4369,4369,2022-12-10 08:12:57.720,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.0008953333333333333
4370,4370,2022-12-10 08:13:02.786,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.0008244
4371,4371,2022-12-10 08:13:07.851,21.9,22.61,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.0007534666666666667
4372,4372,2022-12-10 08:13:12.889,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.0006825333333333333
4373,4373,2022-12-10 08:13:17.910,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.0006115999999999999
4374,4374,2022-12-10 08:13:22.974,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.0005406666666666666
4375,4375,2022-12-10 08:13:28.061,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.00046973333333333333
4376,4376,2022-12-10 08:13:33.078,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.00039879999999999994
4377,4377,2022-12-10 08:13:38.109,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.00032786666666666654
4378,4378,2022-12-10 08:13:43.129,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.00125,-0.00025693333333333336
4379,4379,2022-12-10 08:13:43.882,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,True,-0.000186,-0.000186
4380,4380,2022-12-10 08:13:48.184,21.9,22.61,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000186,-0.00021592857142857142
4381,4381,2022-12-10 08:13:53.254,22.0,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000186,-0.0002458571428571428
4382,4382,2022-12-10 08:13:58.320,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000186,-0.0002757857142857143
4383,4383,2022-12-10 08:14:03.384,22.0,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000186,-0.0003057142857142857
4384,4384,2022-12-10 08:14:08.439,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000186,-0.00033564285714285716
4385,4385,2022-12-10 08:14:13.444,21.9,22.6,21.6,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000186,-0.00036557142857142854
4386,4386,2022-12-10 08:14:18.496,21.9,22.6,21.6,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000186,-0.0003955
4387,4387,2022-12-10 08:14:23.561,21.9,22.6,21.6,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000186,-0.0004254285714285714
4388,4388,2022-12-10 08:14:28.564,21.9,22.6,21.6,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000186,-0.0004553571428571429
4389,4389,2022-12-10 08:14:33.593,21.9,22.6,21.6,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000186,-0.00048528571428571425
4390,4390,2022-12-10 08:14:38.609,22.0,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000186,-0.0005152142857142857
4391,4391,2022-12-10 08:14:43.650,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000186,-0.0005451428571428571
4392,4392,2022-12-10 08:14:48.717,21.9,22.58,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000186,-0.0005750714285714286
4393,4393,2022-12-10 08:14:53.917,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,True,-0.000605,-0.000605
4394,4394,2022-12-10 08:14:58.836,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000605,-0.0006245714285714285
4395,4395,2022-12-10 08:15:03.845,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000605,-0.0006441428571428571
4396,4396,2022-12-10 08:15:08.901,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.0006637142857142857
4397,4397,2022-12-10 08:15:13.923,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.0006832857142857143
4398,4398,2022-12-10 08:15:18.981,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.0007028571428571429
4399,4399,2022-12-10 08:15:24.017,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.0007224285714285715
4400,4400,2022-12-10 08:15:29.031,21.9,22.59,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.000742
4401,4401,2022-12-10 08:15:34.093,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.0007615714285714285
4402,4402,2022-12-10 08:15:39.183,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.0007811428571428572
4403,4403,2022-12-10 08:15:44.253,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.0008007142857142857
4404,4404,2022-12-10 08:15:49.309,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.0008202857142857143
4405,4405,2022-12-10 08:15:54.353,21.9,22.63,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.0008398571428571428
4406,4406,2022-12-10 08:15:59.353,21.9,22.6,21.8,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000605,-0.0008594285714285714
4407,4407,2022-12-10 08:16:04.269,21.9,22.62,21.7,49.83901977539063,0.0,0.0,0.0,0.0,True,-0.000879,-0.000879
4408,4408,2022-12-10 08:16:04.464,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000879,-0.0008594666666666667
4409,4409,2022-12-10 08:16:09.480,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000879,-0.0008399333333333333
4410,4410,2022-12-10 08:16:14.535,21.9,22.6,21.7,49.83901977539063,0.0,0.0,0.0,0.0,False,-0.000879,-0.0008204
4411,4411,2022-12-10 08:16:19.613,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0008008666666666667
4412,4412,2022-12-10 08:16:24.618,21.9,22.64,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0007813333333333333
4413,4413,2022-12-10 08:16:29.629,21.9,22.62,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0007618
4414,4414,2022-12-10 08:16:34.666,21.9,22.62,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0007422666666666666
4415,4415,2022-12-10 08:16:39.675,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0007227333333333333
4416,4416,2022-12-10 08:16:44.683,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0007032
4417,4417,2022-12-10 08:16:49.778,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0006836666666666666
4418,4418,2022-12-10 08:16:54.838,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0006641333333333334
4419,4419,2022-12-10 08:16:59.870,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0006446000000000001
4420,4420,2022-12-10 08:17:04.885,21.9,22.61,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0006250666666666667
4421,4421,2022-12-10 08:17:09.926,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000879,-0.0006055333333333334
4422,4422,2022-12-10 08:17:14.110,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,True,-0.000586,-0.000586
4423,4423,2022-12-10 08:17:14.938,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000586,-0.0006368000000000001
4424,4424,2022-12-10 08:17:19.955,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000586,-0.0006876
4425,4425,2022-12-10 08:17:25.001,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000586,-0.0007384000000000001
4426,4426,2022-12-10 08:17:30.038,21.9,22.6,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.0007892000000000001
4427,4427,2022-12-10 08:17:35.069,21.9,22.57,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.00084
4428,4428,2022-12-10 08:17:40.103,21.9,22.6,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.0008908000000000001
4429,4429,2022-12-10 08:17:45.132,21.9,22.6,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.0009416000000000001
4430,4430,2022-12-10 08:17:50.186,21.9,22.56,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.0009924
4431,4431,2022-12-10 08:17:55.201,21.9,22.56,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.0010432
4432,4432,2022-12-10 08:18:00.217,21.9,22.6,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.001094
4433,4433,2022-12-10 08:18:05.225,21.9,22.6,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.0011448
4434,4434,2022-12-10 08:18:10.264,21.9,22.65,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.0011956000000000002
4435,4435,2022-12-10 08:18:15.321,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.0012464
4436,4436,2022-12-10 08:18:20.340,22.0,22.61,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000586,-0.0012972
4437,4437,2022-12-10 08:18:24.166,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,True,-0.001348,-0.001348
4438,4438,2022-12-10 08:18:25.361,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.0012913333333333334
4439,4439,2022-12-10 08:18:30.403,21.9,22.59,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.0012346666666666667
4440,4440,2022-12-10 08:18:35.452,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.001178
4441,4441,2022-12-10 08:18:40.497,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.0011213333333333333
4442,4442,2022-12-10 08:18:45.499,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.0010646666666666667
4443,4443,2022-12-10 08:18:50.511,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.001008
4444,4444,2022-12-10 08:18:55.567,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.0009513333333333333
4445,4445,2022-12-10 08:19:00.595,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.0008946666666666667
4446,4446,2022-12-10 08:19:05.614,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.000838
4447,4447,2022-12-10 08:19:10.677,21.9,22.66,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.0007813333333333333
4448,4448,2022-12-10 08:19:15.732,21.9,22.61,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.0007246666666666666
4449,4449,2022-12-10 08:19:20.781,21.9,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.000668
4450,4450,2022-12-10 08:19:25.901,22.0,22.6,21.8,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.0006113333333333333
4451,4451,2022-12-10 08:19:30.921,21.9,22.6,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.001348,-0.0005546666666666666
4452,4452,2022-12-10 08:19:34.328,21.9,22.6,21.7,49.896240234375,0.0,0.0,0.0,0.0,True,-0.000498,-0.000498
4453,4453,2022-12-10 08:19:35.972,21.9,22.6,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005025333333333333
4454,4454,2022-12-10 08:19:40.991,21.9,22.6,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005070666666666667
4455,4455,2022-12-10 08:19:46.079,21.9,22.6,21.7,49.896240234375,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005116
4456,4456,2022-12-10 08:19:51.094,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005161333333333333
4457,4457,2022-12-10 08:19:56.101,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005206666666666667
4458,4458,2022-12-10 08:20:01.120,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005252
4459,4459,2022-12-10 08:20:06.187,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005297333333333333
4460,4460,2022-12-10 08:20:11.254,21.9,22.6,21.6,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005342666666666667
4461,4461,2022-12-10 08:20:16.267,21.9,22.6,21.6,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005388
4462,4462,2022-12-10 08:20:21.338,22.0,22.62,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005433333333333333
4463,4463,2022-12-10 08:20:26.395,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005478666666666667
4464,4464,2022-12-10 08:20:31.415,22.0,22.66,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005524
4465,4465,2022-12-10 08:20:36.505,21.9,22.61,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005569333333333333
4466,4466,2022-12-10 08:20:41.536,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000498,-0.0005614666666666667
4467,4467,2022-12-10 08:20:44.350,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,True,-0.000566,-0.000566
4468,4468,2022-12-10 08:20:46.607,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000566,-0.00065
4469,4469,2022-12-10 08:20:51.621,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000566,-0.000734
4470,4470,2022-12-10 08:20:56.693,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000566,-0.0008179999999999999
4471,4471,2022-12-10 08:21:01.709,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000566,-0.000902
4472,4472,2022-12-10 08:21:06.780,21.9,22.6,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000566,-0.000986
4473,4473,2022-12-10 08:21:11.876,22.0,22.61,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000566,-0.00107
4474,4474,2022-12-10 08:21:16.938,22.0,22.63,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000566,-0.001154
4475,4475,2022-12-10 08:21:21.962,21.9,22.64,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000566,-0.001238
4476,4476,2022-12-10 08:21:27.001,21.9,22.61,21.7,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000566,-0.0013219999999999998
4477,4477,2022-12-10 08:21:32.032,21.9,22.6,21.8,50.067901611328125,0.0,0.0,0.0,0.0,False,-0.000566,-0.001406
