,index,t_bett,t_spindle,t_motor,M8,M121,M127,M7,given2model,date,welle_z,prediction,DRZ2,interpolated_welle_z
2476,2476,22.2,23.1,35.85,0.0,0.0,0.0,0.0,False,2023-03-01 16:23:01.745,0.017656249925494194,0.01004060173034668,3000.011474609375,0.017656249925494194
2477,2477,22.2,23.1,35.81,0.0,0.0,0.0,0.0,True,2023-03-01 16:23:06.761,0.017656249925494194,0.010042324066162109,3000.011474609375,0.017656249925494194
2478,2478,22.2,23.1,35.88,0.0,0.0,0.0,0.0,False,2023-03-01 16:23:11.829,0.017656249925494194,0.010042324066162109,3000.011474609375,0.017656249925494194
2479,2479,22.2,23.1,35.78,0.0,0.0,0.0,0.0,False,2023-03-01 16:23:16.874,0.017656249925494194,0.010042324066162109,3000.011474609375,0.017656249925494194
2480,2480,22.2,23.1,35.7,0.0,0.0,0.0,0.0,False,2023-03-01 16:23:21.928,0.017656249925494194,0.010042324066162109,3000.011474609375,0.017656249925494194
2481,2481,22.2,23.1,35.75,0.0,0.0,0.0,0.0,False,2023-03-01 16:23:26.991,0.017656249925494194,0.010042324066162109,3000.011474609375,0.017656249925494194
2482,2482,22.2,23.1,35.82,0.0,0.0,0.0,0.0,False,2023-03-01 16:23:31.993,0.017656249925494194,0.010042324066162109,3000.011474609375,0.017656249925494194
2483,2483,22.2,23.1,35.83,0.0,0.0,0.0,0.0,True,2023-03-01 16:23:37.044,0.017656249925494194,0.010054983139038087,3000.011474609375,0.017656249925494194
2484,2484,22.2,23.1,35.79,0.0,0.0,0.0,0.0,False,2023-03-01 16:23:42.072,0.017656249925494194,0.010054983139038087,3000.011474609375,0.017656249925494194
2485,2485,22.2,23.1,35.79,0.0,0.0,0.0,0.0,False,2023-03-01 16:23:47.126,0.017656249925494194,0.010054983139038087,3000.011474609375,0.017656249925494194
2486,2486,22.2,23.1,35.77,0.0,0.0,0.0,0.0,False,2023-03-01 16:23:52.160,0.017656249925494194,0.010054983139038087,3000.011474609375,0.017656249925494194
2487,2487,22.2,23.1,35.7,0.0,0.0,0.0,0.0,False,2023-03-01 16:23:57.181,0.017656249925494194,0.010054983139038087,3000.011474609375,0.017656249925494194
2488,2488,22.2,23.1,35.71,0.0,0.0,0.0,0.0,False,2023-03-01 16:24:02.211,0.017656249925494194,0.010054983139038087,3000.011474609375,0.017656249925494194
2489,2489,22.2,23.1,35.78,0.0,0.0,0.0,0.0,True,2023-03-01 16:24:07.276,0.017656249925494194,0.010058711051940918,3000.011474609375,0.017656249925494194
2490,2490,22.2,23.1,35.72,0.0,0.0,0.0,0.0,False,2023-03-01 16:24:12.307,0.017656249925494194,0.010058711051940918,3000.011474609375,0.017656249925494194
2491,2491,22.2,23.1,35.64,0.0,0.0,0.0,0.0,False,2023-03-01 16:24:17.353,0.017656249925494194,0.010058711051940918,3000.011474609375,0.017656249925494194
2492,2492,22.2,23.1,35.69,0.0,0.0,0.0,0.0,False,2023-03-01 16:24:22.400,0.017656249925494194,0.010058711051940918,3000.011474609375,0.017656249925494194
2493,2493,22.2,23.1,35.61,0.0,0.0,0.0,0.0,False,2023-03-01 16:24:27.425,0.017656249925494194,0.010058711051940918,3000.011474609375,0.017656249925494194
2494,2494,22.2,23.1,35.7,0.0,0.0,0.0,0.0,False,2023-03-01 16:24:32.471,0.017656249925494194,0.010058711051940918,3000.011474609375,0.017656249925494194
2495,2495,22.2,23.1,35.7,0.0,0.0,0.0,0.0,True,2023-03-01 16:24:37.537,0.017656249925494194,0.00998056411743164,3000.011474609375,0.017656249925494194
2496,2496,22.2,23.1,35.6,0.0,0.0,0.0,0.0,False,2023-03-01 16:24:42.561,0.017656249925494194,0.00998056411743164,3000.011474609375,0.017656249925494194
2497,2497,22.2,23.1,35.66,0.0,0.0,0.0,0.0,False,2023-03-01 16:24:47.568,0.017656249925494194,0.00998056411743164,3000.011474609375,0.017656249925494194
2498,2498,22.2,23.1,35.61,0.0,0.0,0.0,0.0,False,2023-03-01 16:24:52.617,0.017656249925494194,0.00998056411743164,3000.011474609375,0.017656249925494194
2499,2499,22.2,23.1,35.67,0.0,0.0,0.0,0.0,False,2023-03-01 16:24:57.668,0.017656249925494194,0.00998056411743164,3000.011474609375,0.017656249925494194
2500,2500,22.2,23.1,35.79,0.0,0.0,0.0,0.0,False,2023-03-01 16:25:02.738,0.017656249925494194,0.00998056411743164,3000.011474609375,0.017656249925494194
2501,2501,22.2,23.1,35.7,0.0,0.0,0.0,0.0,True,2023-03-01 16:25:07.754,0.017656249925494194,0.009934332847595215,3000.011474609375,0.017656249925494194
2502,2502,22.2,23.1,35.72,0.0,0.0,0.0,0.0,False,2023-03-01 16:25:12.795,0.017656249925494194,0.009934332847595215,3000.011474609375,0.017656249925494194
2503,2503,22.2,23.1,35.65,0.0,0.0,0.0,0.0,False,2023-03-01 16:25:17.834,0.017656249925494194,0.009934332847595215,3000.011474609375,0.017656249925494194
2504,2504,22.2,23.1,35.63,0.0,0.0,0.0,0.0,False,2023-03-01 16:25:22.861,0.017656249925494194,0.009934332847595215,3000.011474609375,0.017656249925494194
2505,2505,22.2,23.1,35.69,0.0,0.0,0.0,0.0,False,2023-03-01 16:25:27.944,0.017656249925494194,0.009934332847595215,3000.011474609375,0.017656249925494194
2506,2506,22.2,23.1,35.73,0.0,0.0,0.0,0.0,False,2023-03-01 16:25:32.970,0.017656249925494194,0.009934332847595215,3000.011474609375,0.017656249925494194
2507,2507,22.2,23.1,35.64,0.0,0.0,0.0,0.0,True,2023-03-01 16:25:38.014,0.017656249925494194,0.009902023315429687,3000.011474609375,0.017656249925494194
2508,2508,22.2,23.1,35.71,0.0,0.0,0.0,0.0,False,2023-03-01 16:25:43.063,0.017656249925494194,0.009902023315429687,3000.011474609375,0.017656249925494194
2509,2509,22.2,23.1,35.62,0.0,0.0,0.0,0.0,False,2023-03-01 16:25:48.101,0.017656249925494194,0.009902023315429687,3000.011474609375,0.017656249925494194
2510,2510,22.2,23.1,35.61,0.0,0.0,0.0,0.0,False,2023-03-01 16:25:53.159,0.017656249925494194,0.009902023315429687,3000.011474609375,0.017656249925494194
2511,2511,22.2,23.1,35.65,0.0,0.0,0.0,0.0,False,2023-03-01 16:25:58.179,0.017656249925494194,0.009902023315429687,3000.011474609375,0.017656249925494194
2512,2512,22.2,23.1,35.64,0.0,0.0,0.0,0.0,False,2023-03-01 16:26:03.221,0.017656249925494194,0.009902023315429687,3000.011474609375,0.017656249925494194
2513,2513,22.2,23.1,35.72,0.0,0.0,0.0,0.0,True,2023-03-01 16:26:08.229,0.017656249925494194,0.009948173522949218,3000.011474609375,0.017656249925494194
2514,2514,22.2,23.1,35.74,0.0,0.0,0.0,0.0,False,2023-03-01 16:26:13.287,0.017656249925494194,0.009948173522949218,3000.011474609375,0.017656249925494194
2515,2515,22.2,23.1,35.77,0.0,0.0,0.0,0.0,False,2023-03-01 16:26:18.301,0.017656249925494194,0.009948173522949218,3000.011474609375,0.017656249925494194
2516,2516,22.2,23.1,35.71,0.0,0.0,0.0,0.0,False,2023-03-01 16:26:23.344,0.017656249925494194,0.009948173522949218,3000.011474609375,0.017656249925494194
2517,2517,22.2,23.1,35.65,0.0,0.0,0.0,0.0,False,2023-03-01 16:26:28.422,0.017656249925494194,0.009948173522949218,3000.011474609375,0.017656249925494194
2518,2518,22.2,23.1,35.07,0.0,0.0,0.0,0.0,False,2023-03-01 16:26:33.454,0.017656249925494194,0.009948173522949218,0.0,0.017656249925494194
2519,2519,22.2,23.1,35.1,0.0,0.0,0.0,0.0,True,2023-03-01 16:26:38.494,0.017656249925494194,0.00987493896484375,0.0,0.017656249925494194
2520,2520,22.2,23.1,35.1,0.0,0.0,0.0,0.0,False,2023-03-01 16:26:43.502,0.017656249925494194,0.00987493896484375,0.0,0.017656249925494194
2521,2521,22.2,23.1,35.06,0.0,0.0,0.0,0.0,False,2023-03-01 16:26:48.538,0.017656249925494194,0.00987493896484375,0.0,0.017656249925494194
2522,2522,22.2,23.0,35.0,0.0,0.0,0.0,0.0,False,2023-03-01 16:26:53.615,0.017656249925494194,0.00987493896484375,0.0,0.017656249925494194
2523,2523,22.2,23.0,35.0,0.0,0.0,0.0,0.0,False,2023-03-01 16:26:58.662,0.017656249925494194,0.00987493896484375,0.0,0.017656249925494194
2524,2524,22.2,23.0,34.92,0.0,0.0,0.0,0.0,False,2023-03-01 16:27:03.697,0.017656249925494194,0.00987493896484375,0.0,0.017656249925494194
2525,2525,22.2,23.0,34.9,0.0,0.0,0.0,0.0,True,2023-03-01 16:27:08.721,0.017656249925494194,0.009750893592834473,0.0,0.017656249925494194
2526,2526,22.2,23.0,34.8,0.0,0.0,0.0,0.0,False,2023-03-01 16:27:13.766,0.017656249925494194,0.009750893592834473,0.0,0.017656249925494194
2527,2527,22.2,23.0,34.77,0.0,0.0,0.0,0.0,False,2023-03-01 16:27:18.769,0.017656249925494194,0.009750893592834473,0.0,0.017656249925494194
2528,2528,22.2,22.9,34.7,0.0,0.0,0.0,0.0,False,2023-03-01 16:27:23.782,0.017656249925494194,0.009750893592834473,0.0,0.017656249925494194
2529,2529,22.2,22.9,34.6,0.0,0.0,0.0,0.0,False,2023-03-01 16:27:28.806,0.017656249925494194,0.009750893592834473,0.0,0.017656249925494194
2530,2530,22.2,22.9,34.5,0.0,0.0,0.0,0.0,False,2023-03-01 16:27:34.086,0.017656249925494194,0.009750893592834473,0.0,0.017656249925494194
2531,2531,22.2,22.8,33.82,0.0,0.0,0.0,0.0,True,2023-03-01 16:28:06.266,0.017656249925494194,0.009537609100341796,0.0,0.017656249925494194
2532,2532,22.2,22.7,33.7,0.0,0.0,0.0,0.0,False,2023-03-01 16:28:11.270,0.017656249925494194,0.009537609100341796,0.0,0.017656249925494194
2533,2533,22.2,22.7,33.6,0.0,0.0,0.0,0.0,False,2023-03-01 16:28:16.301,0.017656249925494194,0.009537609100341796,0.0,0.017656249925494194
2534,2534,22.2,22.7,33.54,0.0,0.0,0.0,0.0,False,2023-03-01 16:28:21.347,0.017656249925494194,0.009537609100341796,0.0,0.017656249925494194
2535,2535,22.2,22.7,33.4,0.0,0.0,0.0,0.0,False,2023-03-01 16:28:26.358,0.017656249925494194,0.009537609100341796,0.0,0.017656249925494194
2536,2536,22.2,22.7,33.29,0.0,0.0,0.0,0.0,False,2023-03-01 16:28:31.420,0.017656249925494194,0.009537609100341796,0.0,0.017656249925494194
2537,2537,22.2,22.7,33.2,0.0,0.0,0.0,0.0,True,2023-03-01 16:28:36.474,0.017656249925494194,0.009422505378723144,0.0,0.017656249925494194
2538,2538,22.2,22.7,33.01,0.0,0.0,0.0,0.0,False,2023-03-01 16:28:41.486,0.017656249925494194,0.009422505378723144,0.0,0.017656249925494194
2539,2539,22.2,22.7,32.98,0.0,0.0,0.0,0.0,False,2023-03-01 16:28:46.524,0.017656249925494194,0.009422505378723144,0.0,0.017656249925494194
2540,2540,22.2,22.7,32.87,0.0,0.0,0.0,0.0,False,2023-03-01 16:28:51.570,0.017656249925494194,0.009422505378723144,0.0,0.017656249925494194
2541,2541,22.2,22.7,32.76,0.0,0.0,0.0,0.0,False,2023-03-01 16:28:56.634,0.017656249925494194,0.009422505378723144,0.0,0.017656249925494194
2542,2542,22.2,22.7,32.61,0.0,0.0,0.0,0.0,False,2023-03-01 16:29:01.687,0.017656249925494194,0.009422505378723144,0.0,0.017656249925494194
2543,2543,22.2,22.6,32.55,0.0,0.0,0.0,0.0,True,2023-03-01 16:29:06.741,0.017656249925494194,0.009285696983337402,0.0,0.017656249925494194
2544,2544,22.2,22.6,32.46,0.0,0.0,0.0,0.0,False,2023-03-01 16:29:11.760,0.017656249925494194,0.009285696983337402,0.0,0.017656249925494194
2545,2545,22.2,22.6,32.31,0.0,0.0,0.0,0.0,False,2023-03-01 16:29:16.781,0.017656249925494194,0.009285696983337402,0.0,0.017656249925494194
2546,2546,22.2,22.6,32.2,0.0,0.0,0.0,0.0,False,2023-03-01 16:29:21.824,0.017656249925494194,0.009285696983337402,0.0,0.017656249925494194
2547,2547,22.2,22.6,32.18,0.0,0.0,0.0,0.0,False,2023-03-01 16:29:26.882,0.017656249925494194,0.009285696983337402,0.0,0.017656249925494194
2548,2548,22.2,22.6,32.04,0.0,0.0,0.0,0.0,False,2023-03-01 16:29:31.940,0.017656249925494194,0.009285696983337402,0.0,0.017656249925494194
2549,2549,22.2,22.5,31.96,0.0,0.0,0.0,0.0,True,2023-03-01 16:29:37.041,0.017656249925494194,0.009260144233703613,0.0,0.017656249925494194
2550,2550,22.2,22.5,31.81,0.0,0.0,0.0,0.0,False,2023-03-01 16:29:42.089,0.017656249925494194,0.009260144233703613,0.0,0.017656249925494194
2551,2551,22.2,22.5,31.73,0.0,0.0,0.0,0.0,False,2023-03-01 16:29:47.114,0.017656249925494194,0.009260144233703613,0.0,0.017656249925494194
2552,2552,22.2,22.5,31.6,0.0,0.0,0.0,0.0,False,2023-03-01 16:29:52.157,0.017656249925494194,0.009260144233703613,0.0,0.017656249925494194
2553,2553,22.2,22.5,31.5,0.0,0.0,0.0,0.0,False,2023-03-01 16:29:57.177,0.017656249925494194,0.009260144233703613,0.0,0.017656249925494194
2554,2554,22.2,22.5,31.44,0.0,0.0,0.0,0.0,False,2023-03-01 16:30:02.193,0.017656249925494194,0.009260144233703613,0.0,0.017656249925494194
2555,2555,22.2,22.5,31.32,0.0,0.0,0.0,0.0,True,2023-03-01 16:30:07.237,0.017656249925494194,0.00921186065673828,0.0,0.017656249925494194
2556,2556,22.2,22.5,31.21,0.0,0.0,0.0,0.0,False,2023-03-01 16:30:12.297,0.017656249925494194,0.00921186065673828,0.0,0.017656249925494194
2557,2557,22.2,22.5,31.2,0.0,0.0,0.0,0.0,False,2023-03-01 16:30:17.368,0.017656249925494194,0.00921186065673828,0.0,0.017656249925494194
2558,2558,22.2,22.5,31.02,0.0,0.0,0.0,0.0,False,2023-03-01 16:30:22.381,0.017656249925494194,0.00921186065673828,0.0,0.017656249925494194
2559,2559,22.2,22.5,30.98,0.0,0.0,0.0,0.0,False,2023-03-01 16:30:27.385,0.017656249925494194,0.00921186065673828,0.0,0.017656249925494194
2560,2560,22.2,22.5,30.9,0.0,0.0,0.0,0.0,False,2023-03-01 16:30:32.397,0.017656249925494194,0.00921186065673828,0.0,0.017656249925494194
2561,2561,22.2,22.5,30.75,0.0,0.0,0.0,0.0,True,2023-03-01 16:30:37.469,0.017656249925494194,0.009209090232849122,0.0,0.017656249925494194
2562,2562,22.2,22.5,30.68,0.0,0.0,0.0,0.0,False,2023-03-01 16:30:42.539,0.017656249925494194,0.009209090232849122,0.0,0.017656249925494194
2563,2563,22.2,22.5,30.6,0.0,0.0,0.0,0.0,False,2023-03-01 16:30:47.546,0.017656249925494194,0.009209090232849122,0.0,0.017656249925494194
2564,2564,22.2,22.5,30.5,0.0,0.0,0.0,0.0,False,2023-03-01 16:30:52.550,0.017656249925494194,0.009209090232849122,0.0,0.017656249925494194
2565,2565,22.2,22.5,30.44,0.0,0.0,0.0,0.0,False,2023-03-01 16:30:57.663,0.017656249925494194,0.009209090232849122,0.0,0.017656249925494194
2566,2566,22.2,22.5,30.39,0.0,0.0,0.0,0.0,False,2023-03-01 16:31:02.692,0.017656249925494194,0.009209090232849122,0.0,0.017656249925494194
2567,2567,22.2,22.4,30.3,0.0,0.0,0.0,0.0,True,2023-03-01 16:31:07.696,0.017656249925494194,0.00909188175201416,0.0,0.017656249925494194
2568,2568,22.2,22.4,30.2,0.0,0.0,0.0,0.0,False,2023-03-01 16:31:12.697,0.017656249925494194,0.00909188175201416,0.0,0.017656249925494194
2569,2569,22.2,22.4,30.1,0.0,0.0,0.0,0.0,False,2023-03-01 16:31:17.724,0.017656249925494194,0.00909188175201416,0.0,0.017656249925494194
2570,2570,22.2,22.4,30.0,0.0,0.0,0.0,0.0,False,2023-03-01 16:31:22.792,0.017656249925494194,0.00909188175201416,0.0,0.017656249925494194
2571,2571,22.2,22.4,29.96,0.0,0.0,0.0,0.0,False,2023-03-01 16:31:27.898,0.017656249925494194,0.00909188175201416,0.0,0.017656249925494194
2572,2572,22.2,22.4,29.89,0.0,0.0,0.0,0.0,False,2023-03-01 16:31:32.949,0.017656249925494194,0.00909188175201416,0.0,0.017656249925494194
2573,2573,22.2,22.3,29.8,0.0,0.0,0.0,0.0,True,2023-03-01 16:31:37.988,0.017656249925494194,0.009040836334228516,0.0,0.017656249925494194
2574,2574,22.2,22.3,29.76,0.0,0.0,0.0,0.0,False,2023-03-01 16:31:43.001,0.017656249925494194,0.009040836334228516,0.0,0.017656249925494194
2575,2575,22.2,22.3,29.7,0.0,0.0,0.0,0.0,False,2023-03-01 16:31:48.097,0.017656249925494194,0.009040836334228516,0.0,0.017656249925494194
2576,2576,22.2,22.3,29.6,0.0,0.0,0.0,0.0,False,2023-03-01 16:31:53.189,0.017656249925494194,0.009040836334228516,0.0,0.017656249925494194
2577,2577,22.2,22.3,29.5,0.0,0.0,0.0,0.0,False,2023-03-01 16:31:58.195,0.017656249925494194,0.009040836334228516,0.0,0.017656249925494194
2578,2578,22.2,22.3,29.42,0.0,0.0,0.0,0.0,False,2023-03-01 16:32:03.204,0.017656249925494194,0.009040836334228516,0.0,0.017656249925494194
2579,2579,22.2,22.3,29.38,0.0,0.0,0.0,0.0,True,2023-03-01 16:32:08.206,0.017656249925494194,0.008942996978759766,0.0,0.017656249925494194
2580,2580,22.2,22.3,29.3,0.0,0.0,0.0,0.0,False,2023-03-01 16:32:13.285,0.017656249925494194,0.008942996978759766,0.0,0.017656249925494194
2581,2581,22.2,22.3,29.21,0.0,0.0,0.0,0.0,False,2023-03-01 16:32:18.304,0.017656249925494194,0.008942996978759766,0.0,0.017656249925494194
2582,2582,22.2,22.3,29.14,0.0,0.0,0.0,0.0,False,2023-03-01 16:32:23.473,0.017656249925494194,0.008942996978759766,0.0,0.017656249925494194
2583,2583,22.2,22.3,29.1,0.0,0.0,0.0,0.0,False,2023-03-01 16:32:28.524,0.017656249925494194,0.008942996978759766,0.0,0.017656249925494194
2584,2584,22.2,22.3,29.03,0.0,0.0,0.0,0.0,False,2023-03-01 16:32:33.526,0.017656249925494194,0.008942996978759766,0.0,0.017656249925494194
2585,2585,22.2,22.3,29.0,0.0,0.0,0.0,0.0,True,2023-03-01 16:32:38.538,0.017656249925494194,0.008898984909057618,0.0,0.017656249925494194
2586,2586,22.2,22.3,28.9,0.0,0.0,0.0,0.0,False,2023-03-01 16:32:43.594,0.017656249925494194,0.008898984909057618,0.0,0.017656249925494194
2587,2587,22.2,22.3,28.8,0.0,0.0,0.0,0.0,False,2023-03-01 16:32:48.636,0.017656249925494194,0.008898984909057618,0.0,0.017656249925494194
2588,2588,22.2,22.3,28.8,0.0,0.0,0.0,0.0,False,2023-03-01 16:32:53.676,0.017656249925494194,0.008898984909057618,0.0,0.017656249925494194
2589,2589,22.2,22.3,28.7,0.0,0.0,0.0,0.0,False,2023-03-01 16:32:58.685,0.017656249925494194,0.008898984909057618,0.0,0.017656249925494194
2590,2590,22.2,22.3,28.69,0.0,0.0,0.0,0.0,False,2023-03-01 16:33:03.703,0.017656249925494194,0.008898984909057618,0.0,0.017656249925494194
2591,2591,22.2,22.3,28.6,0.0,0.0,0.0,0.0,True,2023-03-01 16:33:08.757,0.017656249925494194,0.008777705192565918,0.0,0.017656249925494194
2592,2592,22.2,22.3,28.6,0.0,0.0,0.0,0.0,False,2023-03-01 16:33:13.770,0.017656249925494194,0.008777705192565918,0.0,0.017656249925494194
2593,2593,22.2,22.3,28.5,0.0,0.0,0.0,0.0,False,2023-03-01 16:33:18.841,0.017656249925494194,0.008777705192565918,0.0,0.017656249925494194
2594,2594,22.2,22.2,28.4,0.0,0.0,0.0,0.0,False,2023-03-01 16:33:23.888,0.017656249925494194,0.008777705192565918,0.0,0.017656249925494194
2595,2595,22.2,22.2,28.4,0.0,0.0,0.0,0.0,False,2023-03-01 16:33:28.889,0.017656249925494194,0.008777705192565918,0.0,0.017656249925494194
2596,2596,22.2,22.2,28.32,0.0,0.0,0.0,0.0,False,2023-03-01 16:33:33.922,0.017656249925494194,0.008777705192565918,0.0,0.017656249925494194
2597,2597,22.2,22.2,28.3,0.0,0.0,0.0,0.0,True,2023-03-01 16:33:38.928,0.017656249925494194,0.008676890373229981,0.0,0.017656249925494194
2598,2598,22.2,22.2,28.2,0.0,0.0,0.0,0.0,False,2023-03-01 16:33:43.958,0.017656249925494194,0.008676890373229981,0.0,0.017656249925494194
2599,2599,22.2,22.2,28.12,0.0,0.0,0.0,0.0,False,2023-03-01 16:33:48.971,0.017656249925494194,0.008676890373229981,0.0,0.017656249925494194
2600,2600,22.2,22.2,28.1,0.0,0.0,0.0,0.0,False,2023-03-01 16:33:54.013,0.017656249925494194,0.008676890373229981,0.0,0.017656249925494194
2601,2601,22.2,22.2,28.08,0.0,0.0,0.0,0.0,False,2023-03-01 16:33:59.082,0.017656249925494194,0.008676890373229981,0.0,0.017656249925494194
2602,2602,22.2,22.2,28.0,0.0,0.0,0.0,0.0,False,2023-03-01 16:34:04.115,0.017656249925494194,0.008676890373229981,0.0,0.017656249925494194
2603,2603,22.2,22.2,27.94,0.0,0.0,0.0,0.0,True,2023-03-01 16:34:09.146,0.017656249925494194,0.008616429328918457,0.0,0.017656249925494194
2604,2604,22.2,22.2,27.9,0.0,0.0,0.0,0.0,False,2023-03-01 16:34:14.211,0.017656249925494194,0.008616429328918457,0.0,0.017656249925494194
2605,2605,22.2,22.2,27.81,0.0,0.0,0.0,0.0,False,2023-03-01 16:34:19.232,0.017656249925494194,0.008616429328918457,0.0,0.017656249925494194
2606,2606,22.2,22.2,27.8,0.0,0.0,0.0,0.0,False,2023-03-01 16:34:24.274,0.017656249925494194,0.008616429328918457,0.0,0.017656249925494194
2607,2607,22.2,22.2,27.8,0.0,0.0,0.0,0.0,False,2023-03-01 16:34:29.284,0.017656249925494194,0.008616429328918457,0.0,0.017656249925494194
2608,2608,22.2,22.2,27.7,0.0,0.0,0.0,0.0,False,2023-03-01 16:34:34.372,0.017656249925494194,0.008616429328918457,0.0,0.017656249925494194
2609,2609,22.2,22.2,27.61,0.0,0.0,0.0,0.0,True,2023-03-01 16:34:39.456,0.017656249925494194,0.008472753524780273,0.0,0.017656249925494194
2610,2610,22.2,22.2,27.6,0.0,0.0,0.0,0.0,False,2023-03-01 16:34:44.488,0.017656249925494194,0.008472753524780273,0.0,0.017656249925494194
2611,2611,22.2,22.2,27.58,0.0,0.0,0.0,0.0,False,2023-03-01 16:34:49.561,0.017656249925494194,0.008472753524780273,0.0,0.017656249925494194
2612,2612,22.2,22.2,27.5,0.0,0.0,0.0,0.0,False,2023-03-01 16:34:54.600,0.017656249925494194,0.008472753524780273,0.0,0.017656249925494194
2613,2613,22.2,22.2,27.49,0.0,0.0,0.0,0.0,False,2023-03-01 16:34:59.623,0.017656249925494194,0.008472753524780273,0.0,0.017656249925494194
2614,2614,22.2,22.2,27.42,0.0,0.0,0.0,0.0,False,2023-03-01 16:35:04.668,0.017656249925494194,0.008472753524780273,0.0,0.017656249925494194
2615,2615,22.2,22.2,27.4,0.0,0.0,0.0,0.0,True,2023-03-01 16:35:09.688,0.017656249925494194,0.008394683837890625,0.0,0.017656249925494194
2616,2616,22.2,22.2,27.4,0.0,0.0,0.0,0.0,False,2023-03-01 16:35:14.767,0.017656249925494194,0.008394683837890625,0.0,0.017656249925494194
2617,2617,22.2,22.2,27.31,0.0,0.0,0.0,0.0,False,2023-03-01 16:35:19.799,0.017656249925494194,0.008394683837890625,0.0,0.017656249925494194
2618,2618,22.2,22.2,27.3,0.0,0.0,0.0,0.0,False,2023-03-01 16:35:24.848,0.017656249925494194,0.008394683837890625,0.0,0.017656249925494194
2619,2619,22.2,22.2,27.27,0.0,0.0,0.0,0.0,False,2023-03-01 16:35:29.849,0.017656249925494194,0.008394683837890625,0.0,0.017656249925494194
2620,2620,22.2,22.2,27.2,0.0,0.0,0.0,0.0,False,2023-03-01 16:35:34.868,0.017656249925494194,0.008394683837890625,0.0,0.017656249925494194
2621,2621,22.2,22.2,27.18,0.0,0.0,0.0,0.0,True,2023-03-01 16:35:39.899,0.017656249925494194,0.008324466705322265,0.0,0.017656249925494194
2622,2622,22.2,22.1,27.1,0.0,0.0,0.0,0.0,False,2023-03-01 16:35:44.990,0.017656249925494194,0.008324466705322265,0.0,0.017656249925494194
2623,2623,22.2,22.1,27.03,0.0,0.0,0.0,0.0,False,2023-03-01 16:35:50.045,0.017656249925494194,0.008324466705322265,0.0,0.017656249925494194
2624,2624,22.2,22.1,27.0,0.0,0.0,0.0,0.0,False,2023-03-01 16:35:55.090,0.017656249925494194,0.008324466705322265,0.0,0.017656249925494194
2625,2625,22.2,22.1,27.0,0.0,0.0,0.0,0.0,False,2023-03-01 16:36:00.155,0.017656249925494194,0.008324466705322265,0.0,0.017656249925494194
2626,2626,22.2,22.1,26.92,0.0,0.0,0.0,0.0,False,2023-03-01 16:36:05.205,0.017656249925494194,0.008324466705322265,0.0,0.017656249925494194
2627,2627,22.2,22.1,26.9,0.0,0.0,0.0,0.0,True,2023-03-01 16:36:10.215,0.017656249925494194,0.00822248363494873,0.0,0.017656249925494194
2628,2628,22.2,22.1,26.9,0.0,0.0,0.0,0.0,False,2023-03-01 16:36:15.278,0.017656249925494194,0.00822248363494873,0.0,0.017656249925494194
2629,2629,22.2,22.1,26.83,0.0,0.0,0.0,0.0,False,2023-03-01 16:36:20.286,0.017656249925494194,0.00822248363494873,0.0,0.017656249925494194
2630,2630,22.2,22.2,26.8,0.0,0.0,0.0,0.0,False,2023-03-01 16:36:25.310,0.017656249925494194,0.00822248363494873,0.0,0.017656249925494194
2631,2631,22.2,22.2,26.8,0.0,0.0,0.0,0.0,False,2023-03-01 16:36:30.327,0.017656249925494194,0.00822248363494873,0.0,0.017656249925494194
2632,2632,22.2,22.2,26.77,0.0,0.0,0.0,0.0,False,2023-03-01 16:36:35.370,0.017656249925494194,0.00822248363494873,0.0,0.017656249925494194
2633,2633,22.2,22.2,26.7,0.0,0.0,0.0,0.0,True,2023-03-01 16:36:40.390,0.017656249925494194,0.008188661575317382,0.0,0.017656249925494194
2634,2634,22.2,22.2,26.7,0.0,0.0,0.0,0.0,False,2023-03-01 16:36:45.436,0.017656249925494194,0.008188661575317382,0.0,0.017656249925494194
2635,2635,22.2,22.2,26.7,0.0,0.0,0.0,0.0,False,2023-03-01 16:36:50.493,0.017656249925494194,0.008188661575317382,0.0,0.017656249925494194
2636,2636,22.2,22.2,26.6,0.0,0.0,0.0,0.0,False,2023-03-01 16:36:55.545,0.017656249925494194,0.008188661575317382,0.0,0.017656249925494194
2637,2637,22.2,22.2,26.6,0.0,0.0,0.0,0.0,False,2023-03-01 16:37:00.600,0.017656249925494194,0.008188661575317382,0.0,0.017656249925494194
2638,2638,22.2,22.2,26.57,0.0,0.0,0.0,0.0,False,2023-03-01 16:37:05.653,0.017656249925494194,0.008188661575317382,0.0,0.017656249925494194
2639,2639,22.2,22.2,26.53,0.0,0.0,0.0,0.0,True,2023-03-01 16:37:10.677,0.017656249925494194,0.008042290687561035,0.0,0.017656249925494194
2640,2640,22.2,22.2,26.5,0.0,0.0,0.0,0.0,False,2023-03-01 16:37:15.744,0.017656249925494194,0.008042290687561035,0.0,0.017656249925494194
2641,2641,22.2,22.2,26.5,0.0,0.0,0.0,0.0,False,2023-03-01 16:37:20.801,0.017656249925494194,0.008042290687561035,0.0,0.017656249925494194
2642,2642,22.2,22.2,26.49,0.0,0.0,0.0,0.0,False,2023-03-01 16:37:25.825,0.017656249925494194,0.008042290687561035,0.0,0.017656249925494194
